"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-144 0.777710007381843 2 31 "GO:0000002" "mitochondrial genome maintenance" 0.934066230278664
-1349 0.133508003901645 1 10 "GO:0000003" "reproduction" 0.496825551645437
-1200 0.263719475872197 2 7 "GO:0000012" "single strand break repair" 0.63605320855088
708 0.254235040631461 4 21 "GO:0000018" "regulation of DNA recombination" 0.629034862161409
-2251 0.0361238333825246 5 7 "GO:0000022;GO:0051231" "mitotic spindle elongation" 0.290298402141166
951 0.267094507570142 5 11 "GO:0000038" "very long-chain fatty acid metabolic process" 0.64066338341696
197 0.669686595341215 2 38 "GO:0000041" "transition metal ion transport" 0.881583692440973
-969 0.445872609953648 4 5 "GO:0000042;GO:0000301;GO:0072600" "protein targeting to Golgi" 0.776685645212693
909 0.248813680589775 4 13 "GO:0000045" "autophagic vacuole assembly" 0.625273834786565
-1183 0.211676355536213 3 9 "GO:0000050;GO:0019627;GO:0071941" "urea metabolic process" 0.591598592234572
-1104 0.219453150958918 4 10 "GO:0000060" "protein import into nucleus, translocation" 0.59890829438527
1527 0.0747290693772671 5 11 "GO:0000070;GO:0000819" "mitotic sister chromatid segregation" 0.394952295368993
1024 0.00714755227843624 2 56 "GO:0000075" "cell cycle checkpoint" 0.127961607361947
1826 0.0691918932692285 6 8 "GO:0000076" "DNA replication checkpoint" 0.382061632403766
1111 0.0191415921764365 4 36 "GO:0000077;GO:0031570" "DNA integrity checkpoint" 0.212661731520481
-278 0.617773133892701 2 26 "GO:0000079" "regulation of cyclin-dependent protein serine/threonine kinase activity" 0.857167063102672
99 0.766551865326926 2 73 "GO:0000082;GO:0044843" "G1/S transition of mitotic cell cycle" 0.929196287108646
2025 0.0593625587180947 2 7 "GO:0000083" "regulation of transcription involved in G1/S transition of mitotic cell cycle" 0.359040340663689
818 0.0596082625060603 2 43 "GO:0000086;GO:0044839" "G2/M transition of mitotic cell cycle" 0.359831765763944
1246 0.00197612838509258 2 50 "GO:0000096" "sulfur amino acid metabolic process" 0.0584076436839156
937 0.0515258123480153 6 35 "GO:0000097" "sulfur amino acid biosynthetic process" 0.337720439511155
326 0.797428368835649 2 5 "GO:0000098" "sulfur amino acid catabolic process" 0.939579947183937
463 0.0236104445964852 5 197 "GO:0000122" "negative regulation of transcription from RNA polymerase II promoter" 0.235578098473848
551 0.410758512461974 2 18 "GO:0000132;GO:0040001;GO:0051294" "establishment of mitotic spindle localization" 0.753476051990382
-635 0.527581153673964 2 8 "GO:0000154;GO:0031167" "rRNA modification" 0.819510931528706
15 0.958262462239151 5 96 "GO:0000165;GO:0023014" "signal transduction by phosphorylation" 0.989726502396478
1006 0.428775620599825 2 5 "GO:0000183" "chromatin silencing at rDNA" 0.762320212962106
-1215 0.0174639600634118 2 31 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 0.206470139164789
-925 0.466815289725008 2 5 "GO:0000185" "activation of MAPKKK activity" 0.785738571830445
-397 0.452125478630281 7 29 "GO:0000186" "activation of MAPKK activity" 0.778479663170068
445 0.288962913831825 3 46 "GO:0000187" "activation of MAPK activity" 0.657240545117981
432 0.667017327138578 9 8 "GO:0000188" "inactivation of MAPK activity" 0.881583692440973
-642 0.0139156712993384 2 120 "GO:0000209" "protein polyubiquitination" 0.178315935950956
549 0.0216828972480224 2 143 "GO:0000226" "microtubule cytoskeleton organization" 0.223970776996856
341 0.768715257747988 2 6 "GO:0000245" "spliceosomal complex assembly" 0.930631445078054
61 0.954465520560941 4 7 "GO:0000266" "mitochondrial fission" 0.989726502396478
649 0.295562349306433 2 21 "GO:0000271;GO:0033692;GO:0034637" "cellular carbohydrate biosynthetic process" 0.660012003119782
-259 0.612566715031758 3 31 "GO:0000272" "polysaccharide catabolic process" 0.85612480990041
1219 2.86191419481221e-05 2 96 "GO:0000278" "mitotic cell cycle" 0.00389842485754202
586 0.000318919214311872 4 315 "GO:0000280;GO:0048285;GO:0007067" "organelle fission" 0.0175293666392824
15 0.976866045859083 5 30 "GO:0000281" "mitotic cytokinesis" 0.994321417048898
-993 0.246433873895447 2 11 "GO:0000288" "nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay" 0.622643005576158
278 0.745445964496732 3 11 "GO:0000289" "nuclear-transcribed mRNA poly(A) tail shortening" 0.919556027011326
-1359 0.205733579870037 2 7 "GO:0000291" "nuclear-transcribed mRNA catabolic process, exonucleolytic" 0.585392592246149
74 0.819395818957558 2 78 "GO:0000302" "response to reactive oxygen species" 0.948821404358064
1612 0.108658468683233 2 8 "GO:0000303;GO:0019430;GO:0071451" "response to superoxide" 0.463153602915953
209 0.530804922053798 3 73 "GO:0000375;GO:0000377;GO:0000398" "RNA splicing, via transesterification reactions" 0.821240405330642
129 0.8699334283925 7 13 "GO:0000381" "regulation of alternative mRNA splicing, via spliceosome" 0.97246980771402
1063 0.0730019548101641 2 23 "GO:0000387" "spliceosomal snRNP assembly" 0.391486267601198
1650 0.0037298668690851 2 25 "GO:0000413" "protein peptidyl-prolyl isomerization" 0.0827707051806052
-672 0.454355926811163 2 10 "GO:0000422" "mitochondrion degradation" 0.779264518819908
-229 0.819808343950616 2 8 "GO:0000460" "maturation of 5.8S rRNA" 0.948821404358064
-1803 0.156000940641478 2 5 "GO:0000469" "cleavage involved in rRNA processing" 0.534379033082508
1365 0.203879790004778 2 7 "GO:0000578" "embryonic axis specification" 0.585392592246149
-181 0.875768025348357 4 6 "GO:0000712;GO:0051307" "meiotic chromosome separation" 0.974256391624281
376 0.621004810175174 4 14 "GO:0000722;GO:0006312" "mitotic recombination" 0.857279576345361
-209 0.543367946986603 2 69 "GO:0000723;GO:0032200" "telomere maintenance" 0.826795423948046
407 0.397235037070053 3 35 "GO:0000724;GO:0000725" "double-strand break repair via homologous recombination" 0.746254329302223
-418 0.556024583435989 6 16 "GO:0000726;GO:0006303" "non-recombinational repair" 0.832310090733375
2172 0.0874461655622705 4 5 "GO:0000729" "DNA double-strand break processing" 0.430092365316473
793 0.494385130586564 4 6 "GO:0000731" "DNA synthesis involved in DNA repair" 0.803150090668528
1159 0.021202729634033 3 32 "GO:0000737" "DNA catabolic process, endonucleolytic" 0.221719499903577
235 0.757501279621565 2 14 "GO:0000738" "DNA catabolic process, exonucleolytic" 0.922945961244603
272 0.702498663953147 3 16 "GO:0000768;GO:0006949;GO:0007520" "syncytium formation" 0.899807160329194
-17 0.951695626076383 3 108 "GO:0000902" "cell morphogenesis" 0.989726502396478
292 0.368880508148168 2 77 "GO:0000904" "cell morphogenesis involved in differentiation" 0.725033018838275
571 0.111759058450822 2 63 "GO:0000910" "cytokinesis" 0.467478144361049
2538 0.0181181107852542 3 7 "GO:0000959" "mitochondrial RNA metabolic process" 0.207168033175918
-111 0.684293712737276 3 110 "GO:0001101" "response to acid" 0.891431269025316
-550 0.608438982853146 3 7 "GO:0001172" "transcription, RNA-templated" 0.855280030555603
123 0.741529904283928 4 58 "GO:0001501" "skeletal system development" 0.91821595207404
-490 0.626154640686694 3 8 "GO:0001502" "cartilage condensation" 0.860413372487462
-1284 0.000536603082234221 3 59 "GO:0001503" "ossification" 0.0262683977599971
680 0.12136202534528 2 42 "GO:0001505" "regulation of neurotransmitter levels" 0.484712231325724
3080 0.00413712563081969 2 7 "GO:0001507;GO:0006581;GO:0008291;GO:1900619" "acetylcholine metabolic process" 0.0893904455266075
815 0.169347606585374 4 23 "GO:0001508" "action potential" 0.546187035525409
-323 0.555503889482309 2 27 "GO:0001510" "RNA methylation" 0.832310090733375
-1537 0.226580294298677 4 5 "GO:0001516;GO:0046457" "prostaglandin biosynthetic process" 0.602763986788855
526 0.578542584228227 2 9 "GO:0001522" "pseudouridine synthesis" 0.844157131181901
1299 0.0176967381971487 3 27 "GO:0001523;GO:0016101" "diterpenoid metabolic process" 0.207105237006979
-498 0.0461408614539283 2 131 "GO:0001525" "angiogenesis" 0.323927787594452
-444 0.435045613042411 3 25 "GO:0001539" "cilium or flagellum-dependent cell motility" 0.767453775710515
-1167 0.173331724212995 2 11 "GO:0001541" "ovarian follicle development" 0.548210087801061
-105 0.928236336328748 2 6 "GO:0001556" "oocyte maturation" 0.98773304600968
46 0.865643697178161 2 112 "GO:0001558" "regulation of cell growth" 0.972121512111736
1321 0.254917220089674 5 6 "GO:0001561" "fatty acid alpha-oxidation" 0.629034862161409
-3687 0.00371883127338704 4 5 "GO:0001562;GO:0042832" "defense response to protozoan" 0.0827707051806052
-775 0.0777243257916129 3 42 "GO:0001568" "blood vessel development" 0.401832199183372
44 0.955512314696646 3 13 "GO:0001569" "patterning of blood vessels" 0.989726502396478
-404 0.524778902925758 3 20 "GO:0001570" "vasculogenesis" 0.817976270082786
2055 0.07646187569416 6 6 "GO:0001573" "ganglioside metabolic process" 0.398594104076212
690 0.234329518025329 5 24 "GO:0001578" "microtubule bundle formation" 0.607743692030924
344 0.767177835670758 2 6 "GO:0001581" "detection of chemical stimulus involved in sensory perception of sour taste" 0.929454044530737
-55 0.916361677151346 3 30 "GO:0001649" "osteoblast differentiation" 0.984871465042317
-360 0.323891581777341 4 61 "GO:0001654;GO:0007423" "sensory organ development" 0.681270183704393
560 0.602398472206234 3 7 "GO:0001655" "urogenital system development" 0.852060683260556
271 0.711561499258451 4 15 "GO:0001656" "metanephros development" 0.90292514263942
-112 0.840433751046597 4 26 "GO:0001657" "ureteric bud development" 0.959628981133594
24 0.974651085316297 3 14 "GO:0001658" "branching involved in ureteric bud morphogenesis" 0.993684482639639
345 0.715738248182917 3 9 "GO:0001659" "temperature homeostasis" 0.90492652605209
242 0.39906864450052 3 99 "GO:0001666;GO:0036293;GO:0070482" "response to oxygen levels" 0.74822385590672
-570 0.106797296842818 5 65 "GO:0001667" "ameboidal cell migration" 0.462929247613682
1730 0.000581649388210579 5 32 "GO:0001676" "long-chain fatty acid metabolic process" 0.0271986198994589
-418 0.500291823168069 3 21 "GO:0001678;GO:0071322;GO:0071326;GO:0071331;GO:0071333" "cellular response to carbohydrate stimulus" 0.804627454818049
-700 0.460261228473056 2 9 "GO:0001696" "gastric acid secretion" 0.781802925084169
-170 0.570329053477257 4 91 "GO:0001701;GO:0043009;GO:0009792" "embryo development ending in birth or egg hatching" 0.838892452837674
279 0.744642256469083 3 11 "GO:0001702" "gastrulation with mouth forming second" 0.919556027011326
623 0.304280562188956 2 22 "GO:0001704;GO:0001707" "formation of primary germ layer" 0.665719973001396
108 0.85834162784355 2 22 "GO:0001708" "cell fate specification" 0.968675061615355
-311 0.577049577020515 2 26 "GO:0001709" "cell fate determination" 0.843658315240192
1107 0.339842037666747 3 6 "GO:0001711" "endodermal cell fate commitment" 0.69544203602252
1120 0.127151988097665 6 15 "GO:0001731" "formation of translation preinitiation complex" 0.487050045531197
-935 0.0592062726204889 3 33 "GO:0001736;GO:0007164" "establishment of tissue polarity" 0.359040340663689
-448 0.655375526553501 2 8 "GO:0001745" "compound eye morphogenesis" 0.877604108596493
-1170 0.1722610979884 4 11 "GO:0001754;GO:0046530" "photoreceptor cell differentiation" 0.548210087801061
-515 0.497998741619657 2 14 "GO:0001755" "neural crest cell migration" 0.804330088423368
336 0.597193549927183 5 20 "GO:0001756" "somitogenesis" 0.848211484288094
235 0.741412227933995 6 16 "GO:0001759;GO:0003156;GO:0031128" "regulation of organ formation" 0.91821595207404
-133 0.728551176235349 5 55 "GO:0001764" "neuron migration" 0.911307423447446
