"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-694 0.159548261449978 4 31 "GO:0000002" "mitochondrial genome maintenance" 0.462238406521587
971 0.263200127326171 1 10 "GO:0000003" "reproduction" 0.589770943334988
-1651 0.111413475226369 5 7 "GO:0000012" "single strand break repair" 0.394182929055506
1222 0.046550203812002 2 20 "GO:0000018" "regulation of DNA recombination" 0.254141338802453
3234 0.00182255662494661 3 7 "GO:0000022;GO:0051231" "mitotic spindle elongation" 0.0394159957409228
2099 0.0155840096411108 2 10 "GO:0000038" "very long-chain fatty acid metabolic process" 0.139937115812431
679 0.132714358699178 3 37 "GO:0000041" "transition metal ion transport" 0.424169554951054
-587 0.632209536187165 4 5 "GO:0000042;GO:0000301;GO:0072600" "retrograde transport, vesicle recycling within Golgi" 0.845502160609506
-611 0.421895747017825 2 13 "GO:0000045" "autophagic vacuole assembly" 0.721002692872421
-1935 0.0343776521311876 4 9 "GO:0000050;GO:0019627;GO:0071941" "urea metabolic process" 0.212550911370697
311 0.720374084560476 2 10 "GO:0000060" "protein import into nucleus, translocation" 0.896657782391553
1837 0.0264468299713282 4 11 "GO:0000070;GO:0000819" "sister chromatid segregation" 0.188465841356806
558 0.132748374171299 2 55 "GO:0000075" "cell cycle checkpoint" 0.424169554951054
1976 0.0417332869446268 2 8 "GO:0000076" "DNA replication checkpoint" 0.242618518689879
772 0.0919065512921565 2 36 "GO:0000077;GO:0031570" "DNA integrity checkpoint" 0.358634077532672
136 0.800458659556171 3 26 "GO:0000079" "regulation of cyclin-dependent protein serine/threonine kinase activity" 0.929028172145503
-60 0.853238020462588 5 72 "GO:0000082;GO:0044843" "cell cycle G1/S phase transition" 0.947665085294976
1656 0.110425683779926 2 7 "GO:0000083" "regulation of transcription involved in G1/S transition of mitotic cell cycle" 0.392815225830205
100 0.810689954919535 2 43 "GO:0000086;GO:0044839" "G2/M transition of mitotic cell cycle" 0.934100011942581
837 0.0368347401847132 2 47 "GO:0000096" "sulfur amino acid metabolic process" 0.224889636396132
1115 0.013640462990305 5 37 "GO:0000097;GO:0006555;GO:0009067;GO:0009086" "sulfur amino acid biosynthetic process" 0.130498011972669
-1407 0.251628389188572 5 5 "GO:0000098" "sulfur amino acid catabolic process" 0.581325567054847
-281 0.158578693458073 2 193 "GO:0000122" "negative regulation of transcription from RNA polymerase II promoter" 0.461606793942884
-1645 0.0135089138074684 2 17 "GO:0000132;GO:0040001;GO:0051294" "establishment of mitotic spindle localization" 0.129643357196048
2191 0.0504873563180492 4 6 "GO:0000154;GO:0031167" "rRNA modification" 0.265946262869175
-517 0.066136724717555 3 96 "GO:0000165;GO:0023014" "signal transduction by phosphorylation" 0.299125009731386
